1.0	8.48528137423857	8.0	1.4142135623730951	1.0	1.4142135623730951	11.0	1.4142135623730951	
C	12.196974402408275
G	14.396990804950624
A	14.000192984419739
B	11.136054699319772
D	13.439433766176661
E	12.519080901357206
F	6.421234170407532
O	14.551598655731954
H	14.709258050780202
I	1.3951248536066787
J	9.010818923249149
K	13.635157388413333
L	9.230671116240591
M	15.433453539811305
N	14.455475395527392
Q	15.580550152854011
S	10.733262166249329
P	12.200538315096214
R	13.714725646461984
T	7.387820960911999
U	11.968493712173984
V	9.967297683262167
W	16.334513354569587
X	10.621222210622339
Y	9.079143592454457
Z	11.85955415992956
f	2.9372853441660522
b	10.222510629797219
d	10.275690915810808
h	9.879342238288158
a	9.770431232346375
c	8.644556784818953
e	10.306235129465716
g	10.169307845109769
i	1.2571275071655492
k	8.440486610802933
l	1.3049005336061448
m	16.353307729709602
n	9.264398611494059
o	10.357903800896743
p	9.720607442015499
q	10.069642592440626
r	2.855497266804056
j	2.2522614176772944
t	3.0574822792570053
s	8.078117756602728
u	9.157216439483559
v	7.5774908345004794
w	12.148956801328424
x	8.065835601363194
y	4.918172844663205
z	9.995677518929282
A	11.455337034674965
C	10.548070216519676
G	12.632672867738142
B	9.80306066190603
D	14.414769492321355
E	9.432182213808975
F	6.295377055279207
H	15.565348456271066
O	13.21859064437092
I	1.2574722676418413
J	2.5547795867775047
K	11.805420544081601
L	9.48369041845884
M	14.817367024808155
N	13.174580992870139
P	7.764451288989181
Q	13.071313296511372
S	8.533657500780198
R	11.58689591186292
T	8.162208946867144
U	10.706625885829325
V	8.961340104106117
W	14.13713182309004
X	16.285406981884094
Y	8.738929939321805
Z	10.505123205163088
b	9.20286519719162
d	8.465562285283518
f	2.189200240752966
h	8.362909753704812
a	7.417591331222339
c	6.474161118312247
e	6.977493051783141
g	8.27494287238516
i	1.2858017871891978
j	2.6716619879351833
k	9.236989592100562
l	1.3346575421887716
t	1.4513285349636704
m	13.107071024489397
n	9.073818582794642
o	8.766632910041135
p	8.628119403696523
q	8.42240713788597
r	4.379172773105702
s	5.771294135191178
u	8.44261565141392
v	5.901946111063957
w	10.914089375554797
x	11.147140831113495
y	4.242126586512447
z	8.238217822331832
Matched With :  i	1.2571275071655492
