5.0	5.656854249492381	4.0	5.656854249492381	4.0	5.656854249492381	5.0	7.0710678118654755	
C	1.365762103167671
G	1.3596730994985524
A	2.7996023713198985
B	1.5321553446044562
D	1.1310773348891754
E	1.6822603841260722
F	2.1061135500523913
O	1.3216348777177458
H	2.8975676760862723
I	3.6264436780405123
J	1.7962182495454166
K	2.261929824422554
L	1.567673435381234
M	0.8232588305270803
N	2.4611274728262242
Q	1.4730787275295236
S	2.151743479135001
P	1.573101534389945
R	2.027159342528357
T	3.681366721409319
U	0.933120724083591
V	2.4935222199179394
W	2.7620422790066788
X	1.944865033877672
Y	3.1624873961191127
Z	3.509896722127305
f	3.3084113918163203
b	0.7017556109501373
d	1.1126404405736834
h	0.2643822217617392
a	1.0130206994430075
c	1.0235492470929233
e	0.9672569139065382
g	1.7889308084719209
i	2.537276775895763
k	1.699069138528506
l	3.679456269274035
m	1.5228981417021956
n	0.4948716593053936
o	1.0140998163395953
p	1.2631650476085856
q	1.4143102338242484
r	2.6053355709965658
j	3.7840743584131635
t	3.268307809478783
s	1.257213560816141
u	0.5073943038622296
v	1.7759734324175744
w	2.042707287210894
x	1.52540978100968
y	2.1485638297737966
z	2.2259829289552067
A	2.7706046271527085
C	1.4293926211178378
G	1.3013064348953325
B	1.4560085636767388
D	1.369990875882026
E	1.9093519843130025
F	2.749708791399555
H	3.5045506131314466
O	1.3144479592209046
I	3.1885292455927075
J	3.1019588065446646
K	2.127792283095321
L	2.9668539266742173
M	1.4416543784620417
N	2.551562021585993
P	2.1032712616303204
Q	1.7655447990634507
S	2.198117091967578
R	2.532530540289692
T	3.3864101106481472
U	1.2727521200861047
V	1.9321923679951685
W	2.4081810433395576
X	3.6211563674467304
Y	3.0367282970328446
Z	2.613426869074396
b	1.175
d	2.096937871635686
f	2.7948986266648976
h	0.8922408587371461
a	1.0891331128470936
c	1.0367236460925096
e	0.9605483128008138
g	1.8320279830319857
i	2.0994046775217017
j	3.0708956348270777
k	1.7958000888694918
l	3.4060091657980016
t	2.650641137064767
m	0.9601432184835761
n	0.6581513999879681
o	0.8091034776219914
p	1.686156872891725
q	1.9784779503446583
r	2.163827266095887
s	1.3557170611893914
u	0.8033094811148312
v	1.3481279537164996
w	1.7186022663781169
x	2.281994741448805
y	2.9607259983828293
z	1.8528588552558447
Matched With :  h	0.2643822217617392
h
