16.0	2.8284271247461903	8.0	14.142135623730951	10.0	9.899494936611665	8.0	11.313708498984761	
C	4.295948179643514
G	3.910965724956652
A	2.4031325468950784
B	3.796898377720505
D	3.812949375228845
E	5.077987772871118
F	4.901376624530454
O	3.752827988723494
H	4.800526072420252
I	2.007834213334509
J	2.1461462852170676
K	1.3398079642587633
L	1.2407876859610805
M	5.555798466969532
N	4.85968993007968
Q	3.6997254965740365
S	3.7845695010917355
P	3.78115042851485
R	4.050850226286276
T	4.314098152695851
U	4.799276668305558
V	5.95597921731679
W	1.6742584236798113
X	2.6761077583638144
Y	5.239730503039394
Z	4.616988717923033
f	2.3942209329044877
b	2.655564249716997
d	2.8194606326261353
h	2.5070563680645592
a	2.795991293451758
c	3.101541648882069
e	2.7768781475055304
g	3.2448560446586896
i	1.4636262499918407
k	3.569264460119524
l	2.037596626899174
m	3.2380179191355403
n	2.8134390930681255
o	2.6107695161614433
p	3.308616532536673
q	2.801766223869201
r	3.6131951123902644
j	2.1235854831226986
t	2.495733245121275
s	2.7705301662937636
u	3.3298280889620733
v	4.087210554093632
w	1.1880673089744933
x	3.1068123076304026
y	3.957513520546218
z	3.689078099440607
A	1.8686552808353256
C	4.705076314775711
G	4.2151421411488945
B	3.4302867195376843
D	3.199589294235388
E	4.358835572104419
F	4.819621499152115
H	5.535895950360184
O	3.3864287006089526
I	1.7839344785536047
J	1.887843290092276
K	1.119984479524158
L	1.6951331729167778
M	5.19784261115007
N	5.09129819526003
P	3.4210849952380396
Q	3.5665171586377005
S	2.7416503340377787
R	3.599631057483531
T	4.506446933543515
U	5.145073307226506
V	4.5280959757217785
W	1.2621513176559749
X	5.477498136909199
Y	4.636058359142495
Z	2.564787809836636
b	1.953791047147872
d	2.2382537668158133
f	4.284132851412145
h	2.082726929975159
a	1.8924249843596366
c	2.945993474368265
e	2.5639785177012797
g	2.659949554531638
i	1.2404727607653836
j	1.709532099727876
k	2.7513499583088685
l	1.8911072473801558
t	1.4516751840007978
m	3.166007944684216
n	2.403628421081464
o	2.2556922818063843
p	3.1349315397514776
q	2.2343373030036777
r	3.074961493026173
s	1.8878580697493803
u	2.58424504329087
v	3.0113377318798977
w	1.003790250038039
x	1.1948201600424015
y	4.807536611704529
z	3.132504438006347
Matched With :  w	1.003790250038039
w
