9.0	7.0710678118654755	5.0	7.0710678118654755	8.0	9.899494936611665	8.0	11.313708498984761	
C	1.5457018101165518
G	1.4760497238058299
A	2.160650738398794
B	1.6723146694374003
D	1.4186943319090526
E	1.819323348084491
F	1.9590314035214802
O	1.336315824539417
H	2.055873795613939
I	2.748970366008379
J	1.0470481970443082
K	1.437737298499775
L	1.0255924121786233
M	1.3296089855489923
N	1.8057103537503776
Q	1.5321204120558343
S	2.021813312404498
P	1.4162942109303005
R	1.795553646323439
T	2.6540356893801844
U	1.242566781624453
V	2.2878832226041044
W	1.6729202118178943
X	1.289585203133928
Y	2.49535118157701
Z	2.6708343780177737
f	2.3701000257255904
b	0.7844047415786769
d	0.8158388526600704
h	0.5652150608430203
a	1.2138080753061213
c	1.121924738429696
e	1.009553850779371
g	1.722479064509366
i	1.9263408229203325
k	1.3149891362940715
l	2.7809231231183333
m	0.3301033989044248
n	0.8733807840883835
o	1.0097622382957323
p	1.4014005890933225
q	1.4183976413809973
r	1.9354217569032224
j	2.912589769836391
t	2.5219365507580447
s	1.317574286843178
u	0.8293100156399995
v	1.6256386011422554
w	1.23355523197906
x	1.1835104534800156
y	1.6330194871778614
z	1.8381916897515351
A	2.1464362562845345
C	1.4934901429750655
G	1.459543526585101
B	1.5265235257810494
D	1.424945174383913
E	1.8072553859402165
F	2.193223945428644
H	2.6055322643019725
O	1.2503188526312599
I	2.4175851913671287
J	2.3763850621067033
K	1.3891159102655102
L	2.453306864043102
M	1.4484199426491011
N	2.078109538836015
P	1.6745990135734057
Q	1.661512864831326
S	1.902318911186793
R	2.079115638058584
T	2.5973708285513832
U	1.32773626819621
V	1.7842985155401145
W	1.8057185518613237
X	2.6783148815267377
Y	2.338363964919697
Z	2.0749367541584776
b	0.7016721100343093
d	1.773427158084274
f	2.1839704275084157
h	0.6117689010333927
a	1.1422376920472277
c	1.1084669501576656
e	1.0058623975717618
g	1.68628168417004
i	1.6227045074289819
j	2.421383391960926
k	1.2350665654427506
l	2.579905733554149
t	2.0133742201210425
m	0.6587844342450507
n	0.7733711100128982
o	0.7940686895818587
p	1.4730397983021553
q	1.653151306872363
r	1.6803434424794361
s	1.2237862087684375
u	1.0084615670084882
v	1.2025627534654215
w	1.1248760541289773
x	1.5761271721770358
y	2.3348629459646
z	1.5135471857067724
Matched With :  m	0.3301033989044248
m
