4.0	5.656854249492381	7.0	1.4142135623730951	4.0	7.0710678118654755	5.0	7.0710678118654755	
C	6.739950947559648
G	7.490362855982727
A	3.7381240520575867
B	6.7975380423724
D	7.611698365603341
E	5.440861030204686
F	4.7802860734242065
O	7.192636751393747
H	9.22208747092699
I	2.719884820631197
J	1.3991425945914164
K	7.542850378784846
L	3.4068166959788133
M	10.524136495674682
N	8.751071681820296
Q	8.074874225026665
S	7.392267919928226
P	6.397726036452325
R	8.396975765650902
T	8.416117416366731
U	8.726431816320916
V	10.718537251711473
W	3.1221038224596898
X	4.875737696016587
Y	10.243947939527763
Z	2.4427187721880714
f	4.108783736660139
b	5.302197994363146
d	4.942330367780539
h	5.725408817058304
a	5.858251201754422
c	4.6117366976656875
e	4.8826702479278685
g	6.287086840302112
i	1.9247738735461146
k	4.560594636393373
l	2.6952214658539657
m	5.594361000150061
n	6.3106182375903614
o	5.216252610317376
p	5.267233619273022
q	6.588671029691799
r	2.9109859645340586
j	2.5500175069427047
t	4.091127840697302
s	5.42960685320375
u	6.528930906014413
v	8.058523184701235
w	2.2430730058978443
x	4.29038649711688
y	5.026389542876148
z	6.424126191275245
A	4.110960958218893
C	4.344884778691869
G	6.097218335320742
B	6.08816227330312
D	9.710553215445554
E	3.6990052053124463
F	3.254304326854775
H	10.8988203817792
O	6.490212411227936
I	2.3463354786925565
J	2.126538308747677
K	6.221070546939649
L	2.6880910202843458
M	10.220976829390564
N	10.182308054730449
P	3.887423202043445
Q	7.466852717773973
S	6.20219620160587
R	5.785181578209722
T	8.936658302024467
U	5.534428422085126
V	8.916414580962003
W	9.227862324523333
X	10.93260196450441
Y	9.11861842654514
Z	6.78374213587688
b	4.145536002738367
d	3.4597429714606593
f	2.847512539814196
h	4.089539819771902
a	4.664409796533747
c	3.554729765648696
e	3.8579453327845186
g	4.983172641936253
i	1.4751986095099194
j	2.020595992093745
k	3.2944604091952745
l	2.4395378386226003
t	2.156583825090705
m	6.494580501684242
n	5.777497855132081
o	4.195291259257215
p	6.816796237053003
q	6.175455448790802
r	4.55882190295444
s	3.926310631950996
u	7.56917756295833
v	5.90377775976829
w	5.961281321997813
x	7.40317861269256
y	2.599554606425053
z	5.306136945623838
Matched With :  J	1.3991425945914164
J
