7.0	5.656854249492381	4.0	5.656854249492381	4.0	5.656854249492381	10.0	8.48528137423857	
C	1.9036663516045274
G	2.129838242097272
A	3.069588189283005
B	2.007901677579208
D	1.7605691678099036
E	2.0371603573181396
F	2.399362160139691
O	1.9922568362506128
H	2.9572182044834925
I	3.1407002429192468
J	1.7133333333333332
K	2.122988549939372
L	0.8575417061448254
M	2.1999703404409647
N	2.6088706325118034
Q	2.3128920999630376
S	2.354806065718121
P	1.8951302005884818
R	2.4685647660064043
T	2.761906156993695
U	1.7437675854877261
V	2.5511122432449573
W	2.7757884264313852
X	2.0110489691574407
Y	2.6197144216987507
Z	3.380158095415065
f	2.460401798269659
b	0.7839255771537709
d	1.4451796244153863
h	0.44320263021395895
a	1.6070068008987766
c	1.2984684856257642
e	1.415055324862118
g	2.0505892554684997
i	2.179934337377568
k	1.7772623144390916
l	3.1846919042195565
m	1.9213845919024124
n	0.9489613047758902
o	1.4844433463797502
p	1.7382273015304166
q	1.9793090487631972
r	2.109978565912723
j	3.4426653111280574
t	2.9062664276716115
s	1.512423953551972
u	1.2559122986064435
v	1.8171472578196342
w	2.006920900475046
x	1.6108518709055775
y	1.5264228380595497
z	2.3271735232128385
A	2.943086548598203
C	1.6928119342968844
G	2.008727392925009
B	1.851379158007983
D	2.089517013380448
E	2.019540578157665
F	2.424315814339941
H	3.5426665255300436
O	1.8959741248087867
I	2.7632746884752977
J	2.7746515269904
K	2.111337968178713
L	2.8967840832018106
M	2.51325736545902
N	2.7451205809523658
P	1.6839056370368393
Q	2.2831585840759465
S	2.222555840532632
R	2.629706782684493
T	2.9613106454891387
U	1.3804391492919779
V	1.9224917669314479
W	2.4614499261791414
X	3.687242811181698
Y	2.568264905148196
Z	2.51433834664879
b	0.25195662892081816
d	2.3614968318222127
f	2.3523776388062263
h	0.3034564441432469
a	1.4693092484765522
c	1.3045055361620934
e	1.2122672299186736
g	1.8707741494812642
i	1.8757544778331496
j	2.921841434714504
k	1.299215367821631
l	2.9732814205443066
t	2.2976125516500816
m	1.5614051719880753
n	0.9578710804710209
o	1.1600901481288919
p	1.3372533521280767
q	1.96624856835032
r	1.9033845233817592
s	1.3959585942374497
u	1.31730860375149
v	1.2254987339944803
w	1.7347871936185304
x	2.2829683406574963
y	2.753652989522527
z	1.9514546428790716
Matched With :  b	0.25195662892081816
b
