1.0	1.4142135623730951	2.0	1.4142135623730951	1.0	1.4142135623730951	2.0	2.8284271247461903	
C	5.514359733033937
G	7.51222961243864
A	8.347669959335958
B	4.2311161352532025
D	7.0400639201643616
E	6.113190145087915
F	7.923743703939085
O	8.019263915721941
H	12.977745374293642
I	7.154271014575839
J	6.603029607687671
K	7.8532457867912875
L	1.7146428199482249
M	8.444899438750719
N	12.03056004515168
Q	7.640097757882422
S	5.46580277726886
P	9.542667341996157
R	9.027735042633893
T	10.744002687546201
U	7.285013971944637
V	9.858695529887328
W	12.371791482634837
X	7.751763912168635
Y	10.551622372596432
Z	10.26199755164656
f	7.189130249898105
b	5.236590016413353
d	5.854685623498498
h	5.208901329572724
a	4.264222525853921
c	3.5742845723419445
e	5.5113519212621505
g	4.512136411945011
i	4.8909993866284625
k	6.816512579758068
l	7.360950600975393
m	10.755630792752232
n	4.754160369226782
o	5.595408273754472
p	5.845671475544961
q	5.592615108337065
r	7.317573026625699
j	7.594200089542018
t	6.749710641946068
s	3.422695392523266
u	4.836088822803073
v	7.015289424840982
w	9.322454787517403
x	6.1479163136789685
y	6.615535210581905
z	7.407766195014526
A	7.676821852172941
C	5.4182232195751086
G	6.919176251549024
B	3.832427429188972
D	8.842369591913696
E	5.043560250458002
F	8.676251710848412
H	14.313455208299636
O	7.79322622538317
I	6.284591772740693
J	6.269656589479204
K	7.681145747868607
L	4.179978734661484
M	9.511003294788063
N	11.939299602573008
P	6.5895276765486
Q	7.940206231578623
S	4.715334028465004
R	7.013380069552769
T	10.813583760715037
U	7.125693664765672
V	7.990427946956922
W	11.121488209767612
X	14.639282555849519
Y	10.649053655137624
Z	6.628536791781426
b	5.384802108713003
d	5.0
f	6.89454293062435
h	4.272001872658765
a	3.07967124868873
c	3.534090536243708
e	3.282607226593159
g	2.925957021180577
i	3.968134794837494
j	5.40740233383831
k	3.681171064778608
l	6.841966091702004
t	5.219779090153145
m	8.78897569401577
n	4.485805276602166
o	4.981214711292819
p	5.733331819282746
q	4.930770730829005
r	6.456585785072479
s	2.536452985962878
u	4.8434681451899095
v	5.122977450583174
w	8.641967006995571
x	8.837950837156766
y	9.163233258517431
z	6.4247446447310255
Matched With :  L	1.7146428199482249
L
